id,link,title,description,price,currency,availability,condition,image_link,mpn
Google_Marine_Layer_Tee,https://shop.merch.google/product/google-marine-layer-tee-ggoegxxx1653/,Google Marine Layer Tee,"""So soft it's absurd"" is how Marine Layer describes their tees.  We couldn't agree more!  Did we mention they are also sustainable and eco-friendly?  Bonus! 50% supima cotton, 50% micromodal
pre-washed for softness, but shrinks about 1"" if you throw it in the dryer
wash cold, dry low
made in the usa",45.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX1653.jpg,GGOEGXXX1653
Chrome_Dino_Marine_Layer_Tee,https://shop.merch.google/product/chrome-dino-marine-layer-tee-ggoegxxx1194/,Chrome Dino Marine Layer Tee,"This eco friendly and ultra soft shirt will have you ready to help your T-Rex buddy jump over cacti! unisex sizing
50% supima cotton, 50% micromodal
pre-washed for softness, but shrinks about 1"" if you throw it in the dryer
modal comes from recycled beech wood
wash cold, dry low",45.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX1194.jpg,GGOEGXXX1194
Google_Nomad_Tech_Bag,https://shop.merch.google/product/google-nomad-tech-bag-ggoegblj211999/,Google Nomad Tech Bag,"Protect your tech in a Google travel bag that features convenient compartments and straps that adjust to your needs.  You'll wonder how you got by without it. measures: 8  x 5.5  x 3 
leather strap
water-resistant fabric
multiple zippered pockets
bungee strap organizer
customizable velcro base compartment",47.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGBLJ211999.jpg,GGOEGBLJ211999
Google_Recycled_Laptop_Sleeve,https://shop.merch.google/product/google-recycled-laptop-sleeve-ggoegobb185199/,Google Recycled Laptop Sleeve,"Tote your tech in style with our Google recycled laptop case.  This case has a plush padded interior and several exterior pockets to stash your travel necessities. dimensions: 14 1/4"" x 11"" x 3/4""
made from 100% rpet materials
anti-bacterial coating
multiple storage compartments
soft protective, padded liner",48.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGOBB185199.jpg,GGOEGOBB185199
Google_Campus_Bike,https://shop.merch.google/product/google-campus-bike-ggoegcba096099/,Google Campus Bike,"Everyone knows the iconic Google Bike. The Google Campus Bike replica is a great collectible for your home or office (and yes - your business cards will fit perfectly in the basket). this google campus bike replica features a metal frame with silicone accents on the tires and handlebar grips. the bike measures 11""l x 2.5"" w x 7""h.
please note that the mug shown in the product photo is for size reference only and not included with the bike replica.",55.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGCBA096099.jpg,GGOEGCBA096099
Google_Indigo_Polo_Shirt,https://shop.merch.google/product/google-indigo-polo-shirt-ggoegxxx1899/,Google Indigo Polo Shirt,"Looking confident and professional is easy when you've got this Google polo shirt in your closet.  It's sure to eliminate some of your  what should I wear  mornings. 95% cotton, 5% spandex
embroidered logo
3-button placket
rib knit collar and cuff
hem side slits",55.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX1899.jpg,GGOEGXXX1899
Super_G_Eco_Polo_Shirt,https://shop.merch.google/product/super-g-eco-polo-shirt-ggoegxxx1900/,Super G Eco Polo Shirt,"Crafted from an environmentally sustainable fabric, this Super G polo features articulated shoulders, which allow you to move freely without restrictions. It's dry-wicking technology helps keep you comfortable all day long. 87% recycled polyester/13% spandex
moisture wicking fabric
embroidered logo
contoured seaming
3-button placket",55.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX1900.jpg,GGOEGXXX1900
Google_Cloud_Heather_Grey_Polo,https://shop.merch.google/product/google-cloud-heather-grey-polo-ggoecxxx1894/,Google Cloud Heather Grey Polo,"Embody effortless, versatile style with this sophisticated Google Cloud Polo. Simply put, this shirt will take you from the office to dinner looking great every single time. 95% cotton, 5% spandex
embroidered logo
3-button placket
rib knit collar and cuff
hem side slits",55.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOECXXX1894.jpg,GGOECXXX1894
Google_Crewneck_Sweatshirt_Black,https://shop.merch.google/product/google-crewneck-sweatshirt-black-ggoegxxx1737/,Google Crewneck Sweatshirt Black,"Stay comfy in this so soft, butter-washed, light weight, french terry Google sweatshirt, featuring our favorite full-color logo. 55% cotton, 45% polyester
relaxed, unisex fit
butter-wash garment: accelerates softness by 20x in a single wash",57.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX1737.jpg,GGOEGXXX1737
Chrome_Dino_Recycled_Backpack,https://shop.merch.google/product/chrome-dino-recycled-backpack-ggoegbrb212599/,Chrome Dino Recycled Backpack,"Let Chrome Dino catch a lift on this roomy backpack, made from recycled fabric.  The zippered compartments and extra little details make this commuter bag a real winner. made of recycled 300d polyester
padded sleeve fits a 17  laptop
side pockets for water bottles
adjustable shoulder straps, top handle
trolley sleeve
a portion of sales from this bag will be donated to protecting the planet",57.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGBRB212599.jpg,GGOEGBRB212599
YouTube_Ultralight_Embroidered_Sweatshirt,https://shop.merch.google/product/youtube-ultralight-embroidered-sweatshirt-ggoeyxxx1734/,YouTube Ultralight Embroidered Sweatshirt,"We've done it again with one of our treasured ultralight sweatshirts! This time, we have the iconic YouTube logo embroidered for the world to see. 5.3 oz. 60% cotton/40% polyester french terry fleece 
unisex fit 
raglan sleeves",58.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEYXXX1734.jpg,GGOEYXXX1734
Chrome_Dino_Ultralight_Sweatshirt,https://shop.merch.google/product/chrome-dino-ultralight-sweatshirt-ggoegxxx1952/,Chrome Dino Ultralight Sweatshirt,"Make your day a bit cheerier with our Chrome Dino embroidered sweatshirt.  The ultralight fabric makes it easy to sport our favorite pterodactyl-dodger any day of the year! 5.3 oz. 60% cotton/40% polyester french terry fleece
unisex fit
raglan sleeves",58.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX1952.jpg,GGOEGXXX1952
Google_Bike_Ultralight_Sweatshirt,https://shop.merch.google/product/google-bike-ultralight-sweatshirt-ggoegxxx1813/,Google Bike Ultralight Sweatshirt,"This comfy all-season ultralight sweatshirt is here to add a little pep to your step with its embroidered Google Bike.  5.3 oz. 60% cotton/40% polyester french terry fleece 
unisex fit 
raglan sleeves",58.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX1813.jpg,GGOEGXXX1813
Super_G_Ultralight_Sweatshirt,https://shop.merch.google/product/super-g-ultralight-sweatshirt-ggoegxxx1706/,Super G Ultralight Sweatshirt,"This Super G ultralight sweatshirt is sure to be a year-round favorite because of its extra lightweight fabric! We promise you'll become addicted to its soft knit and effortless perfect fit. 5.3 oz. 60% cotton/40% polyester french terry fleece
unisex fit
raglan sleeves",58.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX1706.jpg,GGOEGXXX1706
Google_Igloo_Recycled_Cooler_Tote,https://shop.merch.google/product/google-igloo-recycled-cooler-tote-ggoegbjb210899/,Google Igloo Recycled Cooler Tote,"Perfectly portable for picnics or other outdoor activities, this Google recycled tote by Igloo will keep your goodies chilled for hours. cooler features maxcold&reg; insulation with 25% more foam to keep contents cooler longer
woven with repreve, a fiber created from recycled, post-consumer plastic
leak resistant, antimicrobial liner
spacious interior
secure, zippered front exterior pocket&nbsp;
pu coated bottom panels to ensure lasting use
16 can capacity",60.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGBJB210899.jpg,GGOEGBJB210899
Google_Retro_Pickleball_Bag,https://shop.merch.google/product/lifestyle/google-retro-pickleball-bag-ggoegbmq229199/,Google Retro Pickleball Bag,"Sporty and stylish, this Google pickleball bag boasts a retro vibe, without compromising on functionality. It features a spacious main compartment for your racquets, wiffle balls and on the court essentials.  made of:&nbsp; 18 oz canvas
measures 13&quot; h x 14&quot; w x 6&quot; d
top zip closure with 9&quot; web handle drop, detachable and adjustable shoulder strap
fits most standard sized pickleball racquets
inner pocket",62.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGBMQ229199.jpg,GGOEGBMQ229199
Google_Yosemite_Windbreaker,https://shop.merch.google/product/google-yosemite-windbreaker-ggoegxxx2217/,Google Yosemite Windbreaker,"Perfect for errands or light hiking, this two-tone Google jacket blocks out cold winds and keeps you looking good in the process. 100% polyester fabric with interior water resistant coating
waterproof pressure resistance: 600 mm
fine mesh hood liner
three panel hood
scuba neck
welt pockets with mesh pocket bags
tightening toggle at waistband
elastic cuffs
locker loop in center back",63.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX2217.jpg,GGOEGXXX2217
YouTube_Icon_Windbreaker,https://shop.merch.google/product/youtube-icon-windbreaker-ggoeyxxx2218/,YouTube Icon Windbreaker,"Layer up before filming your next reel in this YouTube windbreaker, featuring an adjustable hood, zip front and side pockets. 100% polyester fabric with interior water resistant coating
waterproof pressure resistance: 600 mm
fine mesh hood liner
three panel hood
scuba neck
welt pockets with mesh pocket bags
tightening toggle at waistband
elastic cuffs
locker loop in center back",63.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEYXXX2218.jpg,GGOEYXXX2218
Google_Cloud_Full_Zip_Packable_Jacket,https://shop.merch.google/product/google-cloud-full-zip-packable-jacket-ggoecxxx1885/,Google Cloud Full Zip Packable Jacket,"Our packable Google Cloud windbreaker is the perfect just in case travel piece.  Never be stuck without a layer of protection from the elements with this jacket close by. 100% polyester fabric with interior water resistant coating
waterproof pressure resistance: 600 mm
fine mesh hood liner
three panel hood
scuba neck
welt pockets with mesh pocket bags
tightening toggle at waistband
elastic cuffs
locker loop in center back",63.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOECXXX1885.jpg,GGOECXXX1885
Google_Kai_Blue_Sweatshirt,https://shop.merch.google/product/google-kai-blue-sweatshirt-ggoegxxx2128/,Google Kai Blue Sweatshirt,"Ridiculously soft and inspired by the deep blue sea, our Google Kai sweatshirt is a true must-have. made of 80% cotton, 20% polyester
ribbed collar, cuffs and hem
v-notch detail at neckline
a portion of sales from this garment will support education.",69.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX2128.jpg,GGOEGXXX2128
YouTube_Black_Zip_Hoodie,https://shop.merch.google/product/youtube-black-zip-hoodie-ggoeyxxx1801/,YouTube Black Zip Hoodie,"Our new embroidered YouTube hoodie is butter washed, making it so irresistibly soft. This zip-up is sure to become your go-to wardrobe hero!  8.5 oz. weight 80% ringspun cotton / 20% polyester 
butter-wash garment: accelerates softness by 20x in a single wash 
completely pre-shrunk 
embroidered logo",69.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEYXXX1801.jpg,GGOEYXXX1801
Google_Alabaster_Duffel,https://shop.merch.google/product/lifestyle/google-alabaster-duffel-ggoegbmq229499/,Google Alabaster Duffel,"Our sleek Google alabaster duffel bag is a great choice for weekend getaways. It features a spacious main compartment, a detachable shoulder strap, and comfortable handles for easy carrying. made of 65% polyester 35% cotton
detachable shoulder strap, with interior pocket
matte dyed-to-match coated zipper tape
measures: 11.5&quot;h x 18.5&quot;w x 10.5&quot;d
25l capacity",69.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGBMQ229499.jpg,GGOEGBMQ229499
Google_Cloud_Unisex_Onyx_Zip_Hoodie,https://shop.merch.google/product/google-cloud-unisex-onyx-zip-hoodie-ggoecxxx1898/,Google Cloud Unisex Onyx Zip Hoodie,"Zip yourself up in one of our softest hoodies yet! You'll want to live in this ultra-cozy Google Cloud fleece hoodie. We won't judge you if you never want to take it off. 8.5 oz. weight 65% cotton / 35% polyester
butter-wash garment: accelerates softness by 20x in a single wash
completely pre-shrunk
embroidered logo",69.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOECXXX1898.jpg,GGOECXXX1898
Google_Black_Eco_Zip_Hoodie,https://shop.merch.google/product/google-black-eco-zip-hoodie-ggoegxxx1648/,Google Black Eco Zip Hoodie,"We've updated our Google zip hoodie with this amazing eco-friendly version (some of the threads are made from plastic bottles).  You'll feel even better lounging around while simultaneously helping the planet. 8.5 oz., 65% cotton, 25% recycled polyester, 10% polyester
elevated trims
ribbed cuff and hem
pouch pockets and phone pocket",69.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX1648.jpg,GGOEGXXX1648
Chrome_Dino_Camp_Shirt,https://shop.merch.google/product/chrome-dino-camp-shirt-ggoegxxx2003/,Chrome Dino Camp Shirt,"Holy Moly!  We've outdone ourselves and designed the coolest Chrome Dino camp shirt around.  Prepare for oohs and aahs whenever you walk in the room. 100% cotton
made in mexico
button up, collared, short sleeve shirt",86.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX2003.jpg,GGOEGXXX2003
Google_Recycled_Black_Backpack,https://shop.merch.google/product/google-recycled-black-backpack-ggoegbrb186599/,Google Recycled Black Backpack,"If you're looking to upgrade your bag, say hello to our new Google Recycled Backpack!  With its thoughtful interior features and eco-friendly fabrication, you'll be set for your daily adventures. made with recycled water bottles
holds 15 laptop in a padded sleeve
dual sided water bottle pockets
padded back panel
adjustable shoulder straps",90.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGBRB186599.jpg,GGOEGBRB186599
Google_Cascades_Unisex_Zip_Sweater,https://shop.merch.google/product/google-cascades-unisex-zip-sweater-ggoegxxx2230/,Google Cascades Unisex Zip Sweater,"Sweater-soft and toasty-warm, this Google zip-up made of knit fleece has a polished look with a sweatshirt feel. made of 100% polyester sweater fleece
front zipper
zippered side pockets
embroidered logo",96.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX2230.jpg,GGOEGXXX2230
Google_Cascades_Womens_Zip_Sweater,https://shop.merch.google/product/google-cascades-womens-zip-sweater-ggoegxxx2231/,Google Cascades Womens Zip Sweater,"Sweater-soft and toasty-warm, this women?s Google zip-up made of knit fleece has a polished look with a sweatshirt feel. made of 100% polyester sweater fleece
front zipper
zippered side pockets
embroidered logo",96.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGXXX2231.jpg,GGOEGXXX2231
Google_Cloud_Skyline_Backpack,https://shop.merch.google/product/google-cloud-skyline-backpack-ggoecbrj222499/,Google Cloud Skyline Backpack,"Travellers, commuters and more will appreciate this Google Cloud backpack that's not only durable, but features many well-designed elements to make your day a bit easier. measures 17.5&rdquo;h x 11.5&rdquo;w x 6&rdquo;d
made of 100% nylon outer, 100% polyester inner
fits up to a 16&rdquo; laptop in a padded sleeve, 20 liter volume
strap for rolling luggage
exterior water bottle pockets
padded back panel and adjustable straps
flap top with zippered pocket&nbsp;
side entry pocket",96.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOECBRJ222499.jpg,GGOECBRJ222499
Google_City_Black_Tote_Backpack,https://shop.merch.google/product/google-city-black-tote-backpack-ggoegbrb222399/,Google City Black Tote Backpack,"A tote one day, a backpack the next.  We love the versatility of this sleek looking Google bag that can transform itself with just a few clips. measures 16&rdquo;h x 12&rdquo;w x 5&rdquo;d
made of 100% nylon outer, 100% polyester inner
fits up to a 16&rdquo; laptop in a padded sleeve, 16 liter volume
strap for rolling luggage
internal mesh bottle pocket
multi-use, adjustable and removable strap
front organization pocket with key clip&nbsp;
back stash pocket",109.00 USD,USD,IN_STOCK,NEW,https://ik.imagekit.io/RM/store/20160512512/assets/items/largeimages/GGOEGBRB222399.jpg,GGOEGBRB222399
